id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
25341523,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173679,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-24,1981,7,24,205,,1981-07-24T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173679,122,urn:uuid:17766116-9568-4592-bc9b-a826c8dd1806,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341523
25341524,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173680,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173680,122,urn:uuid:23a3ca92-29af-4ed5-a84c-c8dd4e00af23,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341524
25341525,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173681,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-24,1981,7,24,205,,1981-07-24T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173681,122,urn:uuid:128fecd5-b413-4c07-a38f-ca541d65e2b6,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341525
25341526,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173682,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-24,1981,7,24,205,,1981-07-24T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173682,122,urn:uuid:3bef8a8d-30b2-403e-b04b-5f3249941f8d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341526
25341527,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173683,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173683,122,urn:uuid:a4d8efbe-d71c-4163-a7f9-aed0bceafa6c,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341527
25341528,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173684,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173684,122,urn:uuid:e4b4e2b2-f614-4b5f-b6cf-be5d78e3a7bb,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341528
25341529,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173685,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-07-30,1980,7,30,212,,1980-07-30T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173685,122,urn:uuid:465d62cf-90e9-475b-a9d3-37eeb13895d1,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341529
25341530,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173686,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173686,122,urn:uuid:4e4fa345-cc3b-4754-85b7-262a4659a259,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341530
25341531,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173687,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-25,1981,7,25,206,,1981-07-25T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173687,122,urn:uuid:6e474c71-4d19-46ce-be1e-305d0d51cd0b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341531
25341532,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173688,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-24,1981,7,24,205,,1981-07-24T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173688,122,urn:uuid:8591004b-3ef6-4775-9711-56bcfa3f327a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341532
25341533,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173689,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173689,122,urn:uuid:9a955723-2955-47ff-9864-0735add32e30,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341533
25341534,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173690,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-24,1981,7,24,205,,1981-07-24T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173690,122,urn:uuid:67514d18-2cfe-4358-8e3e-27eef44ba1a7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341534
25341535,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173691,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173691,122,urn:uuid:429458f7-0612-45e8-86c1-cde5b6821978,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341535
25341536,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173692,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173692,122,urn:uuid:87791118-6123-4bdb-8039-9f7aad2a082c,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341536
25341537,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173693,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173693,122,urn:uuid:e94f8f2e-5819-4947-b4e1-35a783a19cd8,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341537
25341538,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173694,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173694,122,urn:uuid:d4f1194c-10d8-4653-87f3-513f70782bed,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341538
25341539,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173695,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173695,122,urn:uuid:53dea25a-03e0-48d5-b9c7-61f7d835d294,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341539
25341540,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173696,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-24,1981,7,24,205,,1981-07-24T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173696,122,urn:uuid:65bf50a1-8d06-4675-98a4-6d7d1c2b5f94,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341540
25341541,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173697,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-24,1981,7,24,205,,1981-07-24T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173697,122,urn:uuid:be069615-cf1b-4518-b32c-dd9ef866372e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341541
25341542,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173698,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-24,1981,7,24,205,,1981-07-24T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173698,122,urn:uuid:0420e682-f0bd-4cc2-9d85-67eb892a5b77,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341542
25341543,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173700,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173700,122,urn:uuid:eafe5ad8-1c8d-4e1a-8c14-27fa40f94508,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341543
25341544,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173701,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-24,1981,7,24,205,,1981-07-24T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173701,122,urn:uuid:61185331-94c7-4d52-ae4a-49ebd726d4cc,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341544
25341545,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173702,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-24,1981,7,24,205,,1981-07-24T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173702,122,urn:uuid:967bc063-10c0-4c59-9d01-6243a6702386,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341545
25341546,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173703,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173703,122,urn:uuid:a3fe45b7-10d7-4f7f-b258-fd8864574c7d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341546
25341547,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173704,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173704,122,urn:uuid:05053c39-1873-4600-8ea5-004f29620efc,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341547
25341548,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173705,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173705,122,urn:uuid:6b9f52c5-7263-4bb8-9f2d-13596cc1777c,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341548
25341549,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173706,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-24,1981,7,24,205,,1981-07-24T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173706,122,urn:uuid:9ab8c0a8-0344-409b-b796-ddf44c543294,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341549
25341550,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173707,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-24,1981,7,24,205,,1981-07-24T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173707,122,urn:uuid:26309f56-a8f2-4146-ae13-5b098f037c9d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341550
25341551,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173708,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173708,122,urn:uuid:ce6a38b3-8300-40f5-b9dc-db742c4c85ed,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341551
25341552,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173709,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173709,122,urn:uuid:78649226-9840-4967-a0a3-229cd4ac3dc2,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341552
25341553,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173710,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173710,122,urn:uuid:3267958a-f2e2-4d15-b9d5-e2317159d33c,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341553
25341554,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173711,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173711,122,urn:uuid:5321ec85-441d-4487-8b44-a5b4dfe46d71,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341554
25341555,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173712,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-24,1981,7,24,205,,1981-07-24T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173712,122,urn:uuid:c4fb9594-5f3e-4a5e-9388-d25da58a6d52,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341555
25341556,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173713,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-24,1981,7,24,205,,1981-07-24T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173713,122,urn:uuid:f8eb0b9f-2a50-4d1f-8810-f39ecaa11f80,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341556
25341557,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173714,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173714,122,urn:uuid:2b56b1f7-fbac-4cdd-a6c7-06c59e2e871d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341557
25341558,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173715,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-07-30,1980,7,30,212,,1980-07-30T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173715,122,urn:uuid:ee4282b7-3e72-4799-90c5-d5e42cdca92b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341558
25341559,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173716,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-07-30,1980,7,30,212,,1980-07-30T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173716,122,urn:uuid:5e1d30a1-8564-4f8d-8311-8ed54561b054,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341559
25341560,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173717,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-07-30,1980,7,30,212,,1980-07-30T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173717,122,urn:uuid:7519c424-a78f-4b78-b2a6-cbefd47db6b3,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341560
