gbifID,date,lat,lon
2818704026,2020-07-12,45.42021,-75.78371
2818704136,2020-07-13,43.78938,-91.1971
2818707942,2020-07-12,41.63971,-83.79072
2818708161,2020-07-13,40.87297,-74.01087
2818708832,2020-07-11,42.39058,-72.40004
2818709859,2020-07-11,40.48262,-76.53521
2818710521,2020-07-03,44.55339,-73.12331
2818717123,2020-07-12,44.85695,-93.21152
2818721792,2020-07-10,43.55952,-72.77403
2818723166,2020-07-12,40.67084,-78.56631
2818724561,2020-07-09,42.65562,-74.01104
2818725057,2020-07-12,43.79109,-85.49918
2818725875,2020-07-11,36.33089,-84.226070000000007
2818726867,2020-07-11,41.53009,-81.2983
2818728535,2020-07-05,44.0755,-72.05191
2818734042,2020-07-12,43.23696,-81.87716
2818743689,2020-07-10,48.86386,-94.83924
2818747063,2020-07-12,45.41419,-64.89239
2818750617,2020-07-01,42.39351,-105.34729
2818751849,2020-07-11,44.97583,-93.32173
2818754897,2020-07-11,48.14547,-92.19129
2818755796,2020-07-11,43.84541,-72.13658
2818755988,2020-07-11,42.96516,-81.61716
2818757966,2020-07-12,43.91882,-78.8877
2818758142,2020-07-13,43.18121,-81.46293
2818758773,2020-07-11,37.7121,-90.8739
2818759792,2020-07-11,43.49806,-70.49164
2818761918,2020-07-12,42.18714,-73.19298
2818762778,2020-07-10,38.3769,-89.78674
2818766282,2020-07-14,41.44567,-83.78346
2818774046,2020-07-12,44.98423,-93.31775
2818780255,2020-07-01,42.70612,-81.04729
2818786353,2020-07-14,41.04132,-81.85156
2818811650,2020-07-16,42.11819,-73.5299
2818814569,2020-07-16,39.6583,-76.77545
2818817351,2020-07-14,44.40652,-73.24094
2818817428,2020-07-14,36.64617,-81.58355
2818821379,2020-07-13,42.34813,-72.23006
2818824619,2020-07-13,45.64591,-73.44502
2818834535,2020-07-15,40.90288,-74.59173
2818844489,2020-07-14,42.87003,-81.07455
2818864369,2020-07-15,44.36169,-76.07095
2818869419,2020-07-15,43.90711,-69.99064
2818871449,2020-07-12,45.99059,-88.26685
2818872507,2020-07-15,43.77877,-73.07121
2823069828,2020-07-18,40.61651,-82.97605
2823070201,2020-07-20,43.74888,-70.64339
2823071504,2020-07-12,40.65637,-75.61784
2823072158,2020-07-17,40.57904,-74.85627
2823073046,2020-07-19,38.7578,-104.83106
2823074494,2020-07-05,45.53722,-73.34319
2823075921,2020-07-04,43.49593,-73.78554
2823076247,2020-07-15,44.43976,-77.68995
2823081076,2020-07-11,44.29743,-78.30224
2823082083,2020-07-13,41.30286,-74.67265
2823084954,2020-07-19,43.08228,-72.53647
2823085211,2020-07-20,45.01179,-74.5881
2823089538,2020-07-13,45.575,-64.96956
2823090666,2020-07-10,46.75036,-71.31342
2823097012,2020-07-18,51.43938,-98.80634
2823097899,2020-07-18,43.00531,-88.06163
2823100911,2020-07-17,46.71986,-84.38367
2823101956,2020-07-17,40.77502,-77.79798
2823103168,2020-07-14,44.62676,-79.06699
2823104545,2020-07-12,45.02318,-73.07934
2823104677,2020-07-17,42.54839,-71.49072
2823105085,2020-07-19,42.45003,-76.4685
2823105865,2020-07-18,44.56867,-106.92536
2823107043,2020-07-19,41.20246,-81.59796
2823114267,2020-07-20,42.34529,-82.96263
2823115050,2020-07-03,46.83561,-71.30357
2823115214,2020-07-20,43.49056,-79.98722
2823116554,2020-07-14,44.95046,-75.72072
2823117729,2020-07-17,45.50181,-73.76508
2823118845,2020-07-18,47.34515,-114.71869
2823121220,2020-07-20,44.33349,-91.20409
2823122565,2020-07-13,42.56679,-72.89329
2823124525,2020-07-05,50.09674,-96.28761
2823130833,2020-07-18,40.51925,-80.36987
2823131527,2020-07-12,44.99448,-63.21883
2823132972,2020-07-19,43.50491,-79.96207
2823133582,2020-07-14,48.4496,-89.23409
2823136102,2020-07-19,42.64607,-87.8729
2823136224,2020-07-20,43.65532,-72.31686
2823137062,2020-07-19,38.93519,-79.7312
